,year,semester,week,date,day,time_of_day,start_time,end_time,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class
1352,2017,T2,1,7/25/2017,tue,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,40,3:00:00,36,class2,class1
1353,2017,T2,1,7/28/2017,fri,afternoon,12:00:00,15:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,44,3:00:00,32,class2,class1
1354,2017,T2,3,8/10/2017,thu,evening,16:00:00,17:00:00,UNSW Business School 115,Tutorial,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,20,1:00:00,20,class1,class1
1355,2017,T2,11,10/10/2017,tue,night,18:00:00,21:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,41,3:00:00,34,class2,class1
1356,2017,T2,3,8/9/2017,wed,evening,15:00:00,18:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Full,Postgraduate,50,3:00:00,49,class2,class1
1357,2017,T2,7,9/5/2017,tue,night,18:00:00,21:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,41,3:00:00,41,class2,class1
1358,2017,T2,7,9/5/2017,tue,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,40,3:00:00,35,class2,class1
1359,2017,T2,12,10/18/2017,wed,afternoon,12:00:00,15:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Full,Postgraduate,50,3:00:00,48,class2,class1
1360,2017,T2,13,10/24/2017,tue,evening,17:00:00,18:00:00,UNSW Business School 115,Tutorial,UNSW Business School,School of Banking & Finance,FALSE,Open,Undergraduate,24,1:00:00,20,class1,class1
1361,2017,T2,8,9/14/2017,thu,evening,16:00:00,17:00:00,UNSW Business School 115,Tutorial,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,20,1:00:00,17,class1,class1
1362,2017,T2,9,9/21/2017,thu,night,19:00:00,21:00:00,UNSW Business School 115,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,On Hold,Postgraduate,40,2:00:00,13,class1,class1
1363,2017,T2,1,7/27/2017,thu,night,19:00:00,21:00:00,UNSW Business School 115,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,On Hold,Postgraduate,40,2:00:00,38,class2,class1
1364,2017,T2,13,10/23/2017,mon,afternoon,12:00:00,13:00:00,UNSW Business School 115,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,26,1:00:00,13,class1,class1
1365,2017,T2,1,7/28/2017,fri,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,42,3:00:00,42,class2,class1
1366,2017,T2,12,10/16/2017,mon,afternoon,12:00:00,13:00:00,UNSW Business School 115,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,26,1:00:00,14,class1,class1
1367,2017,T2,11,10/12/2017,thu,afternoon,12:00:00,15:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,49,3:00:00,30,class1,class1
1368,2017,T2,11,10/12/2017,thu,night,19:00:00,21:00:00,UNSW Business School 115,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,On Hold,Postgraduate,40,2:00:00,40,class2,class1
1369,2017,T2,8,9/14/2017,thu,afternoon,12:00:00,15:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,49,3:00:00,37,class2,class1
1370,2017,T2,3,8/9/2017,wed,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,35,3:00:00,35,class2,class1
1371,2017,T2,12,10/18/2017,wed,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,35,3:00:00,35,class2,class1
1372,2017,T2,4,8/17/2017,thu,evening,16:00:00,17:00:00,UNSW Business School 115,Tutorial,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,20,1:00:00,20,class1,class1
1373,2017,T2,9,9/21/2017,thu,evening,16:00:00,17:00:00,UNSW Business School 115,Tutorial,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,20,1:00:00,20,class1,class1
1374,2017,T2,13,10/24/2017,tue,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,40,3:00:00,34,class2,class1
1375,2017,T2,7,9/4/2017,mon,evening,16:00:00,18:00:00,UNSW Business School 115,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,22,2:00:00,22,class1,class1
1376,2017,T2,9,9/18/2017,mon,evening,16:00:00,18:00:00,UNSW Business School 115,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,22,2:00:00,21,class1,class1
1377,2017,T2,1,7/27/2017,thu,afternoon,12:00:00,15:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,49,3:00:00,27,class1,class1
1378,2017,T2,7,9/4/2017,mon,afternoon,12:00:00,13:00:00,UNSW Business School 115,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,26,1:00:00,12,class1,class1
1379,2017,T2,1,7/25/2017,tue,night,18:00:00,21:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,41,3:00:00,33,class2,class1
1380,2017,T2,7,9/6/2017,wed,evening,15:00:00,18:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Full,Postgraduate,50,3:00:00,46,class2,class1
1381,2017,T2,1,7/24/2017,mon,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,17,3:00:00,17,class1,class1
1382,2017,T2,7,9/5/2017,tue,afternoon,14:00:00,17:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Full,Postgraduate,46,3:00:00,40,class2,class1
1383,2017,T2,9,9/20/2017,wed,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,35,3:00:00,27,class1,class1
1384,2017,T2,5,8/21/2017,mon,afternoon,12:00:00,13:00:00,UNSW Business School 115,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,26,1:00:00,21,class1,class1
1385,2017,T2,8,9/15/2017,fri,afternoon,12:00:00,15:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,44,3:00:00,44,class2,class1
1386,2017,T2,11,10/13/2017,fri,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,42,3:00:00,42,class2,class1
1387,2017,T2,9,9/18/2017,mon,afternoon,12:00:00,13:00:00,UNSW Business School 115,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,26,1:00:00,11,class1,class1
1388,2017,T2,2,8/1/2017,tue,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,40,3:00:00,40,class2,class1
1389,2017,T2,8,9/14/2017,thu,night,19:00:00,21:00:00,UNSW Business School 115,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,On Hold,Postgraduate,40,2:00:00,36,class2,class1
1390,2017,T2,9,9/18/2017,mon,afternoon,13:00:00,15:00:00,UNSW Business School 115,Lecture,Faculty of Arts&Social Science,School Humanities & Languages,FALSE,Open,Undergraduate,33,2:00:00,18,class1,class1
1391,2017,T2,7,9/8/2017,fri,afternoon,12:00:00,15:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,44,3:00:00,41,class2,class1
1392,2017,T2,8,9/14/2017,thu,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Full,Postgraduate,45,3:00:00,45,class2,class1
1393,2017,T2,12,10/18/2017,wed,evening,15:00:00,18:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Full,Postgraduate,50,3:00:00,42,class2,class1
1394,2017,T2,5,8/21/2017,mon,afternoon,13:00:00,15:00:00,UNSW Business School 115,Lecture,Faculty of Arts&Social Science,School Humanities & Languages,FALSE,Open,Undergraduate,33,2:00:00,26,class1,class1
1395,2017,T2,5,8/21/2017,mon,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,17,3:00:00,17,class1,class1
1396,2017,T2,4,8/17/2017,thu,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Full,Postgraduate,45,3:00:00,38,class2,class1
1397,2017,T2,1,7/24/2017,mon,afternoon,13:00:00,15:00:00,UNSW Business School 115,Lecture,Faculty of Arts&Social Science,School Humanities & Languages,FALSE,Open,Undergraduate,33,2:00:00,29,class1,class1
1398,2017,T2,7,9/4/2017,mon,afternoon,13:00:00,15:00:00,UNSW Business School 115,Lecture,Faculty of Arts&Social Science,School Humanities & Languages,FALSE,Open,Undergraduate,33,2:00:00,20,class1,class1
1399,2017,T2,4,8/17/2017,thu,night,19:00:00,21:00:00,UNSW Business School 115,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,On Hold,Postgraduate,40,2:00:00,39,class2,class1
1400,2017,T2,1,7/27/2017,thu,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Full,Postgraduate,45,3:00:00,45,class2,class1
1401,2017,T2,2,8/1/2017,tue,evening,17:00:00,18:00:00,UNSW Business School 115,Tutorial,UNSW Business School,School of Banking & Finance,FALSE,Open,Undergraduate,24,1:00:00,23,class1,class1
1402,2017,T2,1,7/25/2017,tue,afternoon,14:00:00,17:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Full,Postgraduate,46,3:00:00,46,class2,class1
1403,2017,T2,9,9/18/2017,mon,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,17,3:00:00,17,class1,class1
1404,2017,T2,7,9/8/2017,fri,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,42,3:00:00,34,class2,class1
1405,2017,T2,12,10/16/2017,mon,afternoon,12:00:00,13:00:00,UNSW Business School 115,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,26,1:00:00,14,class1,class1
1406,2017,T2,12,10/16/2017,mon,evening,16:00:00,18:00:00,UNSW Business School 115,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,22,2:00:00,16,class1,class1
1407,2017,T2,11,10/12/2017,thu,evening,16:00:00,17:00:00,UNSW Business School 115,Tutorial,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,20,1:00:00,17,class1,class1
1408,2017,T2,4,8/17/2017,thu,afternoon,12:00:00,15:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,49,3:00:00,36,class2,class1
1409,2017,T2,7,9/4/2017,mon,morning,9:00:00,12:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,17,3:00:00,17,class1,class1
1410,2017,T2,1,7/24/2017,mon,evening,16:00:00,18:00:00,UNSW Business School 115,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,22,2:00:00,13,class1,class1
1411,2017,T2,2,8/1/2017,tue,night,18:00:00,21:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Postgraduate,41,3:00:00,29,class1,class1
1412,2017,T2,2,8/1/2017,tue,afternoon,14:00:00,17:00:00,UNSW Business School 115,Lecture,UNSW Business School,School of Accounting,FALSE,Full,Postgraduate,46,3:00:00,40,class2,class1
1413,2017,T2,8,9/13/2017,wed,afternoon,14:00:00,15:00:00,Central Lecture Block 7,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,271,1:00:00,89,class3,class1
1414,2017,T2,9,9/22/2017,fri,afternoon,14:00:00,15:00:00,Central Lecture Block 7,Lecture,Faculty of Engineering,School of Computer Sci & Eng,TRUE,Open,Postgraduate;Undergraduate,303,1:00:00,67,class3,class1
1415,2017,T2,8,9/13/2017,wed,morning,9:00:00,10:00:00,Central Lecture Block 7,Lecture,Faculty of Medicine,School of Medical Sciences,TRUE,Open,Undergraduate,404,1:00:00,69,class3,class1
1416,2017,T2,5,8/24/2017,thu,afternoon,13:00:00,15:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Taxation and Bus Law,FALSE,Open,Undergraduate,269,2:00:00,97,class3,class1
1417,2017,T2,2,8/3/2017,thu,morning,9:00:00,11:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,381,2:00:00,189,class4,class2
1418,2017,T2,3,8/8/2017,tue,afternoon,13:00:00,14:00:00,Central Lecture Block 7,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,231,1:00:00,79,class3,class1
1419,2017,T2,4,8/15/2017,tue,evening,16:00:00,17:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,183,class4,class2
1420,2017,T2,2,8/3/2017,thu,night,18:00:00,20:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Economics,FALSE,Open,Undergraduate,374,2:00:00,159,class4,class2
1421,2017,T2,4,8/18/2017,fri,evening,15:00:00,16:00:00,Central Lecture Block 7,Lecture,Faculty of Medicine,School of Medical Sciences,TRUE,Open,Undergraduate,404,1:00:00,62,class3,class1
1422,2017,T2,8,9/13/2017,wed,morning,10:00:00,12:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,291,2:00:00,126,class4,class2
1423,2017,T2,3,8/7/2017,mon,evening,15:00:00,17:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,296,2:00:00,137,class4,class2
1424,2017,T2,4,8/16/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Economics,FALSE,Open,Undergraduate,400,2:00:00,196,class4,class2
1425,2017,T2,4,8/16/2017,wed,afternoon,12:00:00,14:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Economics,FALSE,Open,Undergraduate,416,2:00:00,169,class4,class2
1426,2017,T2,4,8/16/2017,wed,morning,10:00:00,12:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,291,2:00:00,181,class4,class2
1427,2017,T2,9,9/22/2017,fri,afternoon,12:00:00,13:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,94,class3,class1
1428,2017,T2,3,8/9/2017,wed,afternoon,14:00:00,15:00:00,Central Lecture Block 7,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,271,1:00:00,160,class4,class2
1429,2017,T2,10,10/3/2017,tue,evening,16:00:00,17:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,108,class4,class2
1430,2017,T2,8,9/13/2017,wed,afternoon,12:00:00,14:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Economics,FALSE,Open,Undergraduate,416,2:00:00,139,class4,class2
1431,2017,T2,2,8/3/2017,thu,morning,11:00:00,13:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Economics,FALSE,Open,Undergraduate,397,2:00:00,207,class5,class2
1432,2017,T2,5,8/22/2017,tue,morning,9:00:00,10:00:00,Central Lecture Block 7,Lecture,Faculty of Medicine,School of Medical Sciences,TRUE,Open,Undergraduate,404,1:00:00,69,class3,class1
1433,2017,T2,4,8/16/2017,wed,morning,9:00:00,10:00:00,Central Lecture Block 7,Lecture,Faculty of Medicine,School of Medical Sciences,TRUE,Open,Undergraduate,404,1:00:00,95,class3,class1
1434,2017,T2,3,8/8/2017,tue,afternoon,12:00:00,13:00:00,Central Lecture Block 7,Lecture,Faculty of Engineering,School of Computer Sci & Eng,TRUE,Open,Postgraduate;Undergraduate,321,1:00:00,123,class4,class2
1435,2017,T2,4,8/18/2017,fri,night,18:00:00,19:00:00,Central Lecture Block 7,Other,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,326,1:00:00,286,class5,class2
1436,2017,T2,3,8/8/2017,tue,morning,9:00:00,10:00:00,Central Lecture Block 7,Lecture,Faculty of Medicine,School of Medical Sciences,TRUE,Open,Undergraduate,404,1:00:00,92,class3,class1
1437,2017,T2,10,10/3/2017,tue,morning,9:00:00,10:00:00,Central Lecture Block 7,Lecture,Faculty of Medicine,School of Medical Sciences,TRUE,Open,Undergraduate,404,1:00:00,71,class3,class1
1438,2017,T2,5,8/22/2017,tue,afternoon,14:00:00,16:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,455,2:00:00,307,class5,class2
1439,2017,T2,4,8/16/2017,wed,night,18:00:00,21:00:00,Central Lecture Block 7,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Postgraduate,344,3:00:00,192,class4,class2
1440,2017,T2,4,8/14/2017,mon,morning,11:00:00,13:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,399,2:00:00,165,class4,class2
1441,2017,T2,8,9/11/2017,mon,morning,11:00:00,13:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,399,2:00:00,92,class3,class1
1442,2017,T2,8,9/11/2017,mon,evening,15:00:00,17:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,296,2:00:00,74,class3,class1
1443,2017,T2,10,10/3/2017,tue,morning,10:00:00,12:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,399,2:00:00,89,class3,class1
1444,2017,T2,3,8/8/2017,tue,morning,10:00:00,12:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,399,2:00:00,174,class4,class2
1445,2017,T2,4,8/14/2017,mon,evening,15:00:00,17:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,296,2:00:00,126,class4,class2
1446,2017,T2,6,8/31/2017,thu,afternoon,13:00:00,15:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Taxation and Bus Law,FALSE,Open,Undergraduate,269,2:00:00,75,class3,class1
1447,2017,T2,6,9/1/2017,fri,afternoon,12:00:00,13:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,106,class4,class2
1448,2017,T2,8,9/13/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 7,Lecture,UNSW Business School,School of Economics,FALSE,Open,Undergraduate,400,2:00:00,168,class4,class2
1449,2017,T2,8,9/11/2017,mon,morning,9:00:00,11:00:00,Central Lecture Block 7,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,418,2:00:00,130,class4,class2
1450,2017,T2,5,8/23/2017,wed,morning,10:00:00,12:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,291,2:00:00,153,class4,class2
1451,2017,T2,3,8/7/2017,mon,morning,11:00:00,13:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,399,2:00:00,204,class5,class2
1452,2017,T2,5,8/22/2017,tue,morning,10:00:00,12:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,399,2:00:00,151,class4,class2
1453,2017,T2,3,8/11/2017,fri,afternoon,12:00:00,13:00:00,Central Lecture Block 7,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,153,class4,class2
1454,2017,T2,11,10/9/2017,mon,evening,17:00:00,18:00:00,Central Lecture Block 7,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,386,1:00:00,132,class4,class2
